Service,DepartmentName,SubDepartmentName,Billing Date,Department of Ordering Doctor,Number,Item Name,Gross,discount,Net,ReferralDoctorName
Other Charges,Administration,Pulmonary Dept.,11/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,12/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,12/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,13/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,13/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,14/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,14/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,15/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,15/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,16/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,16/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,17/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,17/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,18/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,18/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,19/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,19/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,20/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,20/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,21/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,21/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,22/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,22/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,23/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,23/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,24/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,24/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,25/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,25/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,26/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,26/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,27/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,27/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,28/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,28/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,29/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,29/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,30/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,30/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,31/10/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,31/10/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,01/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,01/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,02/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,02/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,03/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,03/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,04/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,04/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,05/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,05/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,06/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,06/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,07/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,07/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,08/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,08/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,09/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,09/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,10/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,10/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,11/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,11/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,12/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,12/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,13/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,13/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,14/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,14/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,15/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,15/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,16/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,16/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,17/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,17/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,18/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,18/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,19/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,19/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,20/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,20/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,21/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,21/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,22/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,22/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,23/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,23/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,24/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,24/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,25/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,25/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,26/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,26/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,27/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,27/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,28/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,28/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,29/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,29/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,30/11/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,30/11/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,01/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,01/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,02/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,02/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,03/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,03/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,04/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,04/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,05/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,05/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,06/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,06/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,07/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,07/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,08/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,08/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,09/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,09/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,10/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,10/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,11/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,11/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,12/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,12/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,13/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,13/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,14/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,14/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,15/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,15/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,16/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,16/12/2019 12:00:00,Cardiology,2,DVD Charges,1000,0,1000,SUJAY
Other Charges,Administration,Pulmonary Dept.,17/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,17/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,18/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,18/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,19/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,19/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,20/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,20/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,21/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,21/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,22/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,22/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,23/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,23/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,24/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,24/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,25/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,25/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,26/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,26/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,27/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,27/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,28/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,28/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,29/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,29/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,30/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,30/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,31/12/2019 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,31/12/2019 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,01/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,01/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,02/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,02/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,03/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,03/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,04/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,04/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,05/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,05/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,06/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,06/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,07/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,07/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,08/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,08/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,09/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,09/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,10/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,10/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,11/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,11/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,12/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,12/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,13/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,13/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,14/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,14/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,15/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,15/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,16/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,16/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,17/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,17/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,18/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,18/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,19/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,19/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,20/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,20/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,21/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,21/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,22/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,22/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,23/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,23/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,24/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,24/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,25/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
Other Charges,Administration,Pulmonary Dept.,25/01/2020 12:00:00,Cardiology,3,DVD Charges,1500,0,1500,SUJAY
Other Charges,Administration,Pulmonary Dept.,26/01/2020 12:00:00,Cardiology,1,DVD Charges,500,0,500, A.J.KRISHNAN
