Service,DepartmentName,SubDepartmentName,Billing Date,Department of Ordering Doctor,Number,Item Name,Gross,discount,Net,ReferralDoctorName
ADMISSTION CHARGES,Administration,administration,25/03/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,25/03/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,25/03/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,25/03/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,25/03/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,26/03/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,26/03/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,26/03/2020 12:00:00,Critical Care,1,s16,600,0,600,Prasanth  K V......
ADMISSTION CHARGES,Administration,administration,26/03/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,26/03/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,26/03/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,26/03/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,26/03/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,27/03/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,27/03/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,27/03/2020 12:00:00,Critical Care,1,s16,600,0,600,Prasanth  K V......
ADMISSTION CHARGES,Administration,administration,27/03/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,27/03/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,27/03/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,27/03/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,27/03/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,28/03/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,28/03/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,28/03/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,28/03/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,28/03/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,28/03/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,28/03/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,29/03/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,29/03/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,29/03/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,29/03/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,29/03/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,29/03/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,29/03/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,30/03/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,30/03/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,30/03/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,30/03/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,30/03/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,30/03/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,30/03/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,31/03/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,31/03/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,31/03/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,31/03/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,31/03/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,31/03/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,31/03/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,01/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,01/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,01/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,01/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,01/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,01/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,01/04/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,02/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,02/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,02/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,02/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,02/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,02/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,02/04/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,03/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,03/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,03/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,03/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,03/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,03/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,03/04/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,04/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,04/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,04/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,04/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,04/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,04/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,04/04/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,05/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,05/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,05/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,05/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,05/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,05/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,05/04/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,06/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,06/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,06/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,06/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,06/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,06/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,06/04/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,07/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,07/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,07/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,07/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,07/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,07/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,07/04/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,08/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,08/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,08/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,08/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,08/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,08/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,08/04/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,09/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,09/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,09/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,09/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,09/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,09/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,09/04/2020 12:00:00,Pathology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,10/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,10/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,10/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,10/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,10/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,10/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,10/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,11/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,11/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,11/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,11/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,11/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,11/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,11/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,12/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,12/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,12/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,12/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,12/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,12/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,12/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,13/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,13/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,13/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,13/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,13/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,13/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,13/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,14/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,14/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,14/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,14/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,14/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,14/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,14/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,15/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,15/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,15/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,15/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,15/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,15/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,15/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,16/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,16/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,16/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,16/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,16/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,16/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,16/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,17/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,17/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,17/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,17/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,17/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,17/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,17/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,18/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,18/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,18/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,18/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,18/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,18/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,18/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,19/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,19/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,19/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,19/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,19/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,19/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,19/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,20/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,20/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,20/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,20/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,20/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,20/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,20/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,21/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,21/04/2020 12:00:00,Cardiology,2,s16,1200,0,1200,SUJAY
ADMISSTION CHARGES,Administration,administration,21/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,21/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,21/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,21/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,21/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,22/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,22/04/2020 12:00:00,Cardiology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,22/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,22/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,22/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,22/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,22/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,23/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,23/04/2020 12:00:00,Cardiology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,23/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,23/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,23/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,23/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,23/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,24/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,24/04/2020 12:00:00,Cardiology,1,s16,0,0.01,-0.01,Arun  Singh
ADMISSTION CHARGES,Administration,administration,24/04/2020 12:00:00,Cardiology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,24/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,24/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,24/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,24/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,24/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,25/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,25/04/2020 12:00:00,Cardiology,1,s16,0,0.01,-0.01,Arun  Singh
ADMISSTION CHARGES,Administration,administration,25/04/2020 12:00:00,Cardiology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,25/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,25/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,25/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,25/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,25/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,26/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,26/04/2020 12:00:00,Cardiology,1,s16,0,0.01,-0.01,Arun  Singh
ADMISSTION CHARGES,Administration,administration,26/04/2020 12:00:00,Cardiology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,26/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,26/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,26/04/2020 12:00:00,Neurology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,26/04/2020 12:00:00,Otorhinolaryngology,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,26/04/2020 12:00:00,Pathology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,27/04/2020 12:00:00,Cardiology,1,s16,600,0,600, A.J.KRISHNAN
ADMISSTION CHARGES,Administration,administration,27/04/2020 12:00:00,Cardiology,1,s16,0,0.01,-0.01,Arun  Singh
ADMISSTION CHARGES,Administration,administration,27/04/2020 12:00:00,Cardiology,3,s16,1800,0,1800,SUJAY
ADMISSTION CHARGES,Administration,administration,27/04/2020 12:00:00,General Medicine,1,s16,600,0,600,SUJAY
ADMISSTION CHARGES,Administration,administration,27/04/2020 12:00:00,Internal Medicine,1,s16,600,0,600,SUJAY
